first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,votes_with_party_pct,dw_nominate,crp_id,fec_candidate_id
Aumua,1947-12-29,F,rep,AS,0.0,Republican,https://radewagen.house.gov,1339 Longworth HOB; Washington DC 20515-5200,202-225-8577,,,RepAmata,aumuaamata,,UCGdrLQbt1PYDTPsampx4t1A,R000600,2222.0,N00007635,,5188,412664,,,,,Amata Coleman Radewagen,90.48,0.5489999999999999,,S6AL00195
Dan,1964-11-13,M,sen,AK,,Republican,https://www.sullivan.senate.gov,702 Hart Senate Office Building Washington DC 20510,202-224-3004,https://www.sullivan.senate.gov/contact/email,,SenDanSullivan,SenDanSullivan,,UC7tXCm8gKlAhTFo2kuf5ylw,S001198,2290.0,N00035774,S383,1023262,412665,114964.0,,,41500.0,Dan Sullivan (U.S. Senator),98.8,0.46,N00035774,S4AK00214
David,1949-12-10,M,sen,GA,,Republican,https://www.perdue.senate.gov,455 Russell Senate Office Building Washington DC 20510,202-224-3521,https://www.perdue.senate.gov/connect/email,,sendavidperdue,SenatorDavidPerdue,,UCXHsrkPP4TAm0s0qB1C31Lw,P000612,2286.0,N00035516,S379,75920,412666,151330.0,,,41501.0,David Perdue,96.92,0.659,N00035516,S4GA11285
Joni,1970-07-01,F,sen,IA,,Republican,https://www.ernst.senate.gov/public,111 Russell Senate Office Building Washington DC 20510,202-224-3254,https://www.ernst.senate.gov/public/index.cfm/contact,,SenJoniErnst,senjoniernst,,UCLwrmtF_84FIcK3TyMs4MIw,E000295,2283.0,N00035483,S376,75342,412667,128583.0,,,41502.0,Joni Ernst,97.69,0.51,N00035483,S4IA00129
Thom,1960-08-30,M,sen,NC,,Republican,https://www.tillis.senate.gov/public,185 Dirksen Senate Office Building Washington DC 20510,202-224-6342,https://www.tillis.senate.gov/public/index.cfm/email-me,,senthomtillis,SenatorThomTillis,,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,2291.0,N00035492,S384,77055,412668,57717.0,,,41504.0,Thom Tillis,99.2,0.441,N00035492,S4NC00162
Mike,1954-10-24,M,sen,SD,,Republican,https://www.rounds.senate.gov,502 Hart Senate Office Building Washington DC 20510,202-224-5842,https://www.rounds.senate.gov/contact/email-mike,,SenatorRounds,SenatorMikeRounds,,UC-pvzimyBdpdkcIfsicrfrQ,R000605,2288.0,N00035187,S381,78317,412669,7455.0,,,41505.0,Mike Rounds,98.85,0.382,N00035187,S4SD00049
Mark,1969-05-20,M,rep,NC,6.0,Republican,https://walker.house.gov,1305 Longworth HOB; Washington DC 20515-3306,202-225-3065,,,RepMarkWalker,RepMarkWalker,,UC2w0KJe43jr0Hlhi6J5smhg,W000819,2255.0,N00035311,,76376,412670,146255.0,,,21543.0,Mark Walker (North Carolina politician),96.46,0.618,N00035311,H4NC06052
Benjamin,1972-02-22,M,sen,NE,,Republican,https://www.sasse.senate.gov/public,136 Russell Senate Office Building Washington DC 20510,202-224-4224,http://www.sasse.senate.gov/public/index.cfm/email-ben,,SenSasse,SenatorSasse,,UCYaNGwcM2Dl5yDcDqS6xV2g,S001197,2289.0,N00035544,S382,77429,412671,150182.0,,,41503.0,Ben Sasse,94.94,0.833,N00035544,S4NE00090
Daniel,1956-11-06,M,rep,NY,11.0,Republican,https://donovan.house.gov,1541 Longworth HOB; Washington DC 20515-3211,202-225-3371,,,RepDanDonovan,RepDanDonovan,,UCT8-VskXvxCqDuSGzR5sWWg,D000625,2293.0,N00036928,,74763,412672,127760.0,Daniel Donovan (New York),,21560.0,Dan Donovan (politician),91.42,,N00036928,H6NY11174
Trent,1966-03-01,M,rep,MS,1.0,Republican,https://trentkelly.house.gov,1721 Longworth HOB; Washington DC 20515-2401,202-225-4306,,,reptrentkelly,reptrentkelly,,UCtDrz-8tdg4ZgOAQHToSWaQ,K000388,2294.0,N00037003,,97322,412673,156389.0,Trent Kelly,,21561.0,Trent Kelly,97.04,0.544,N00037003,H6MS01131
Darin,1968-07-05,M,rep,IL,18.0,Republican,https://lahood.house.gov,1424 Longworth HOB; Washington DC 20515-1318,202-225-6201,,,RepLaHood,replahood,,UCVRbtFwaBGcixZIkygtalRw,L000585,2295.0,N00037031,,70020,412674,128760.0,Darin LaHood,,21562.0,Darin LaHood,93.56,0.434,N00037031,H6IL18088
Warren,1970-03-01,M,rep,OH,8.0,Republican,https://davidson.house.gov,1004 Longworth HOB; Washington DC 20515-3508,202-225-6205,,,WarrenDavidson,CongressmanWarrenDavidson,,UCMzuyZWzk44YRNesFzPTeUw,D000626,2296.0,N00038767,,102555,412675,166760.0,Warren Davidson,,21564.0,Warren Davidson,96.03,0.72,N00038767,H6OH08315
Colleen,1951-05-04,F,rep,HI,1.0,Democrat,https://hanabusa.house.gov,422 Cannon HOB; Washington DC 20515-1101,202-225-2726,,https://hanabusa.house.gov/rss.xml,RepHanabusa,RepColleenHanabusa,,,H001050,2010.0,N00025881,,61258,412418,17745.0,Colleen Hanabusa,,21124.0,Colleen Hanabusa,96.28,-0.378,N00025881,H2HI02110
James,1972-08-19,M,rep,KY,1.0,Republican,https://comer.house.gov,1513 Longworth HOB; Washington DC 20515-1701,202-225-3115,,https://comer.house.gov/rss.xml,,congressmancomer,,,C001108,,N00038260,,76619,412676,35169.0,James Comer Jr.,,21565.0,James Comer (politician),95.21,0.528,N00038260,H6KY01110
Dwight,1954-05-16,M,rep,PA,2.0,Democrat,https://evans.house.gov,1105 Longworth HOB; Washington DC 20515-3802,202-225-4001,,https://evans.house.gov/rss.xml,RepDwightEvans,RepDwightEvans,,,E000296,,N00038450,,56729,412677,9128.0,Dwight Evans,,21566.0,Dwight Evans (politician),95.35,-0.528,N00038450,H6PA02171
Kamala,1964-10-20,F,sen,CA,,Democrat,https://www.harris.senate.gov,112 Hart Senate Office Building Washington DC 20510,202-224-3553,https://www.harris.senate.gov/content/contact-senator,,SenKamalaHarris,SenatorKamalaHarris,,,H001075,,N00036915,S387,1018696,412678,120012.0,Kamala Harris,,41701.0,Kamala Harris,85.0,,N00036915,S6CA00584
John,1951-11-21,M,sen,LA,,Republican,https://www.kennedy.senate.gov,383 Russell Senate Office Building Washington DC 20510,202-224-4623,https://www.kennedy.senate.gov/content/contact-senator,,SenJohnKennedy,JohnKennedyLouisiana,,,K000393,,N00026823,S389,1011723,412679,35496.0,John Neely Kennedy,,41703.0,John Neely Kennedy,97.32,,N00026823,S4LA00065
Margaret,1958-02-27,F,sen,NH,,Democrat,https://www.hassan.senate.gov,330 Hart Senate Office Building Washington DC 20510,202-224-3324,https://www.hassan.senate.gov/content/contact-senator,,Senatorhassan,SenatorHassan,,,H001076,,N00038397,S388,67481,412680,42552.0,Maggie Hassan,,41702.0,Maggie Hassan,95.4,,N00038397,S6NH00091
Catherine,1964-03-29,F,sen,NV,,Democrat,https://www.cortezmasto.senate.gov,204 Russell Senate Office Building Washington DC 20510,202-224-3542,https://www.cortezmasto.senate.gov/contact,,sencortezmasto,SenatorCortezMasto,,UCip_83SiKUqwnUT57VOXrCg,C001113,,N00037161,S385,105698,412681,69579.0,Catherine Cortez Masto,,41700.0,Catherine Cortez Masto,89.72,,N00037161,S6NV00200
Bradley,1961-08-20,M,rep,IL,10.0,Democrat,https://schneider.house.gov,1432 Longworth HOB; Washington DC 20515-1310,202-225-4835,,http://schneider.house.gov/rss.xml,repschneider,CongressmanBradSchneider,RepBradSchneider,,S001190,2124.0,N00033101,,63948,412534,134948.0,Brad Schneider,,21326.0,Brad Schneider,91.46,-0.18600000000000005,N00033101,H2IL10068
Carol,1952-12-02,F,rep,NH,1.0,Democrat,https://shea-porter.house.gov,1530 Longworth HOB; Washington DC 20515-2901,202-225-5456,,http://shea-porter.house.gov/rss.xml,repsheaporter,repsheaporter,,,S001170,1861.0,N00028091,,1021773,412219,65891.0,Carol Shea-Porter,,20731.0,Carol Shea-Porter,94.16,-0.319,N00028091,H6NH01230
Tom,1946-01-24,M,rep,AZ,1.0,Democrat,https://ohalleran.house.gov,126 Cannon HOB; Washington DC 20515-0301,202-225-3361,,,repohalleran,repohalleran,,,O000171,,N00037515,,104523,412682,28499.0,,,21739.0,Tom O'Halleran,87.15,,N00037515,H6AZ01199
Andy,1958-11-07,M,rep,AZ,5.0,Republican,https://biggs.house.gov,1626 Longworth HOB; Washington DC 20515-0305,202-225-2635,,,RepAndyBiggsAZ,RepAndyBiggs,,UCqSq9kWOxk9yNTeILBCVC1w,B001302,,N00039293,,105145,412683,28088.0,,,21705.0,Andy Biggs,93.59,,N00039293,H6AZ05083
Ro,1976-09-13,M,rep,CA,17.0,Democrat,https://khanna.house.gov,513 Cannon HOB; Washington DC 20515-0517,202-225-2631,,,RepRoKhanna,RepRoKhanna,,UCr4KOYv1o1oEQhy1jhhm3pQ,K000389,,N00026427,,31129,412684,29473.0,,,21728.0,Ro Khanna,96.18,,N00026427,H4CA12055
Jimmy,1969-10-01,M,rep,CA,20.0,Democrat,https://panetta.house.gov,228 Cannon HOB; Washington DC 20515-0520,202-225-2861,,,RepJimmyPanetta,RepJimmyPanetta,,UCmw-aERG51C96edMDPN7fXQ,P000613,,N00038601,,104727,412685,169078.0,,,21740.0,Jimmy Panetta,95.39,,N00038601,H6CA20152
Salud,1964-11-18,M,rep,CA,24.0,Democrat,https://carbajal.house.gov,212 Cannon HOB; Washington DC 20515-0524,202-225-3601,,,RepCarbajal,repsaludcarbajal,repcarbajal,,C001112,,N00037015,,104728,412686,81569.0,,,21709.0,Salud Carbajal,94.08,,N00037015,H6CA24303
Nanette,1976-09-15,F,rep,CA,44.0,Democrat,https://barragan.house.gov,1320 Longworth HOB; Washington DC 20515-0544,202-225-8220,,,RepBarragan,CongresswomanBarragan,,,B001300,,N00037019,,104730,412687,166270.0,,,21703.0,Nanette Barragán,95.92,,N00037019,H6CA44103
J.,1958-01-24,M,rep,CA,46.0,Democrat,https://correa.house.gov,1039 Longworth HOB; Washington DC 20515-0546,202-225-2965,,,reploucorrea,RepLouCorrea,,UCIKJJp4QJIDjnjodc23qKkw,C001110,,N00037260,,46310,412688,9732.0,,,21711.0,Lou Correa,90.92,,N00037260,H6CA46116
Lisa,1962-02-10,F,rep,DE,0.0,Democrat,https://bluntrochester.house.gov,1123 Longworth HOB; Washington DC 20515-0800,202-225-4165,,,RepBRochester,Rep.BluntRochester,,,B001303,,N00038414,,104772,412689,173249.0,,,21706.0,Lisa Blunt Rochester,97.34,,N00038414,H6DE00206
Matt,1982-05-07,M,rep,FL,1.0,Republican,https://gaetz.house.gov,507 Cannon HOB; Washington DC 20515-0901,202-225-4136,,,RepMattGaetz,CongressmanMattGaetz,,UClqXcJew_A3s8qiX-T4a9CA,G000578,,N00039503,,104528,412690,117101.0,,,21719.0,Matt Gaetz,91.71,,N00039503,H6FL01119
Neal,1953-02-16,M,rep,FL,2.0,Republican,https://dunn.house.gov,423 Cannon HOB; Washington DC 20515-0902,202-225-5235,,,drnealdunnfl2,drnealdunnfl2,,UCRTGfrYP-RuDzJ2KGok7TRA,D000628,,N00037442,,104529,412691,166297.0,,,21714.0,Neal Dunn,97.33,,N00037442,H6FL02208
John,1952-09-02,M,rep,FL,4.0,Republican,https://rutherford.house.gov,230 Cannon HOB; Washington DC 20515-0904,202-225-2501,,,RepRutherfordFL,RepRutherfordFL,,,R000609,,N00039777,,104531,412692,172542.0,,,21744.0,John Rutherford (Florida politician),95.26,,N00039777,H6FL04105
Al,1948-09-21,M,rep,FL,5.0,Democrat,https://lawson.house.gov,1337 Longworth HOB; Washington DC 20515-0905,202-225-0123,,,RepAlLawsonJr,RepAlLawsonJr,,,L000586,,N00030642,,90480,412693,24263.0,,,21732.0,Al Lawson,92.59,,N00030642,H0FL02086
Stephanie,1978-09-16,F,rep,FL,7.0,Democrat,https://stephaniemurphy.house.gov,1237 Longworth HOB; Washington DC 20515-0907,202-225-4035,,,RepStephMurphy,RepStephMurphy,RepStephMurphy,,M001202,,N00040133,,103502,412694,173426.0,,,21738.0,Stephanie Murphy,89.06,,N00040133,H6FL07140
Darren,1978-02-25,M,rep,FL,9.0,Democrat,https://soto.house.gov,1429 Longworth HOB; Washington DC 20515-0909,202-225-9889,,,RepDarrenSoto,CongressmanDarrenSoto,repdarrensoto,,S001200,,N00037422,,104534,412695,67618.0,,,21746.0,Darren Soto,96.03,,N00037422,H6FL09179
Val,1957-03-12,F,rep,FL,10.0,Democrat,https://demings.house.gov,238 Cannon HOB; Washington DC 20515-0910,202-225-2176,,,RepValDemings,RepresentativeValDemings,,UCkcshqwFNJG6XeduOforhig,D000627,,N00033449,,623713,412696,137637.0,,,21713.0,Val Demings,96.15,,N00033449,H2FL08063
Charlie,1956-07-24,M,rep,FL,13.0,Democrat,https://crist.house.gov,427 Cannon HOB; Washington DC 20515-0913,202-225-5961,,,repcharliecrist,RepCharlieCrist,,,C001111,,N00002942,,7960,412697,24311.0,,,21712.0,Charlie Crist,90.71,,N00002942,H6FL13205
Brian,1980-07-10,M,rep,FL,18.0,Republican,https://mast.house.gov,2182 Rayburn HOB; Washington DC 20515-0918,202-225-3026,,,repbrianmast,repbrianmast,repbrianmast,,M001199,,N00037269,,104540,412698,166245.0,Brian Mast,,21735.0,Brian Mast,89.92,,N00037269,H6FL18097
Francis,1953-12-04,M,rep,FL,19.0,Republican,https://francisrooney.house.gov,120 Cannon HOB; Washington DC 20515-0919,202-225-2536,,,RepRooney,RepRooney,,UC5dLBbrW1JwIGs9h248lk6g,R000607,,N00040007,,73021,412699,172678.0,,,21742.0,Francis Rooney,97.62,,N00040007,H6FL19087
A.,1967-11-15,M,rep,GA,3.0,Republican,https://ferguson.house.gov,1032 Longworth HOB; Washington DC 20515-1003,202-225-5901,,,RepDrewFerguson,RepDrewFerguson,,UCuK7_j2sREWi_7wBAN477bg,F000465,,N00039090,,104731,412700,168132.0,,,21717.0,Drew Ferguson (politician),98.02,,N00039090,H6GA03113
Raja,1973-07-19,M,rep,IL,8.0,Democrat,https://krishnamoorthi.house.gov,515 Cannon HOB; Washington DC 20515-1308,202-225-3711,,,congressmanraja,congressmanraja,,,K000391,,N00033240,,103408,412701,117519.0,,,21730.0,Raja Krishnamoorthi,96.22,,N00033240,H6IL08147
Jim,1979-07-16,M,rep,IN,3.0,Republican,https://banks.house.gov,509 Cannon HOB; Washington DC 20515-1403,202-225-4436,,,RepJimBanks,RepJimBanks,,UC_FR6TySW9uxvhjozkis6Xg,B001299,,N00037185,,89806,412702,116801.0,Jim Banks,,21702.0,Jim Banks,97.2,,N00037185,H6IN03229
Trey,1983-09-12,M,rep,IN,9.0,Republican,https://hollingsworth.house.gov,1641 Longworth HOB; Washington DC 20515-1409,202-225-5315,,,reptrey,reptrey,,UCTgS8a_zLg8HpUnk5WXY5ag,H001074,,N00038429,,104247,412703,167423.0,Trey Hollingsworth,,21725.0,Trey Hollingsworth,95.88,,N00038429,H6IN09176
Roger,1960-08-09,M,rep,KS,1.0,Republican,https://marshall.house.gov,312 Cannon HOB; Washington DC 20515-1601,202-225-2715,,,RepMarshall,rogermarshallmd,,,M001198,,N00037034,,103425,412704,172080.0,,,21734.0,Roger Marshall (politician),96.38,,N00037034,H6KS01179
Clay,1961-08-24,M,rep,LA,3.0,Republican,https://clayhiggins.house.gov,1711 Longworth HOB; Washington DC 20515-1803,202-225-2031,,,RepClayHiggins,CongressmanClayHiggins,,,H001077,,N00039953,,106094,412705,174484.0,,,21724.0,Clay Higgins,98.17,,N00039953,H6LA03148
Mike,1972-01-30,M,rep,LA,4.0,Republican,https://mikejohnson.house.gov,327 Cannon HOB; Washington DC 20515-1804,202-225-2777,,,RepMikeJohnson,RepMikeJohnson,,UCzqBEpeIaDEfvAtsA53Fx2Q,J000299,,N00039106,,106095,412706,156097.0,,,21727.0,Mike Johnson (Louisiana politician),97.34,,N00039106,H6LA04138
Anthony,1961-11-21,M,rep,MD,4.0,Democrat,https://anthonybrown.house.gov,1505 Longworth HOB; Washington DC 20515-2004,202-225-8699,,,RepAnthonyBrown,RepAnthonyBrown,RepAnthonyBrown,,B001304,,N00036999,,1029537,412707,19344.0,,,21707.0,Anthony G. Brown,96.64,,N00036999,H6MD04209
Jamie,1962-12-13,M,rep,MD,8.0,Democrat,https://raskin.house.gov,431 Cannon HOB; Washington DC 20515-2008,202-225-5341,,,repraskin,repraskin,,UChxDE6vho5BfBTOqiBsDmKg,R000606,,N00037036,,12924,412708,65904.0,,,21741.0,Jamie Raskin,96.19,,N00037036,H6MD08457
Jack,1947-02-02,M,rep,MI,1.0,Republican,https://bergman.house.gov,414 Cannon HOB; Washington DC 20515-2201,202-225-4735,,,RepJackBergman,RepJackBergman,RepJackBergman,,B001301,,N00039533,,1020529,412709,170172.0,,,21704.0,Jack Bergman,94.09,,N00039533,H6MI01226
Paul,1961-05-08,M,rep,MI,10.0,Republican,https://mitchell.house.gov,211 Cannon HOB; Washington DC 20515-2210,202-225-2106,,,RepPaulMitchell,reppaulmitchell,,UCisQXodHJRZDaLtFMq_TzWg,M001201,,N00036274,,103809,412710,152464.0,,,21737.0,Paul Mitchell (politician),96.71,,N00036274,H4MI04118
Jason,1955-09-23,M,rep,MN,2.0,Republican,https://jasonlewis.house.gov,418 Cannon HOB; Washington DC 20515-2302,202-225-2271,,,RepJasonLewis,RepJasonLewis,,,L000587,,N00038400,,155,412711,171558.0,,,21733.0,Jason Lewis (Minnesota politician),96.05,,N00038400,H6MN02149
Ted,1971-10-21,M,rep,NC,13.0,Republican,https://budd.house.gov,118 Cannon HOB; Washington DC 20515-3313,202-225-4531,,,RepTedBudd,RepTedBudd,,,B001305,,N00039551,,103513,412712,171489.0,Ted Budd,,21708.0,Ted Budd,96.38,,N00039551,H6NC13129
Don,1963-08-16,M,rep,NE,2.0,Republican,https://bacon.house.gov,1516 Longworth HOB; Washington DC 20515-2702,202-225-4155,,,repdonbacon,RepDonBacon,,UCR9abI1lZzAZ6HwQXc-dLFQ,B001298,,N00037049,,103442,412713,166299.0,,,21701.0,Don Bacon (politician),95.4,,N00037049,H6NE02125
Josh,1975-03-08,M,rep,NJ,5.0,Democrat,https://gottheimer.house.gov,213 Cannon HOB; Washington DC 20515-3005,202-225-4465,,,RepJoshG,RepJoshG,,,G000583,,N00036944,,9275683,412714,169202.0,,,21723.0,Josh Gottheimer,84.87,,N00036944,H6NJ05171
Jacky,1957-08-02,F,rep,NV,3.0,Democrat,https://rosen.house.gov,413 Cannon HOB; Washington DC 20515-2803,202-225-3252,,,repjackyrosen,RepJackyRosen,,,R000608,,N00038734,,104738,412715,169471.0,,,21743.0,Jacky Rosen,91.05,,N00038734,S8NV00156
Ruben,1980-04-25,M,rep,NV,4.0,Democrat,https://kihuen.house.gov,313 Cannon HOB; Washington DC 20515-2804,202-225-9894,,,RepKihuen,RepKihuen,,,K000390,,N00033530,,79707,412716,66851.0,,,21729.0,Ruben Kihuen,94.86,,N00033530,H2NV00050
Thomas,1962-08-31,M,rep,NY,3.0,Democrat,https://suozzi.house.gov,226 Cannon HOB; Washington DC 20515-3203,202-225-3335,,,RepTomSuozzi,RepTomSuozzi,,,S001201,,N00038742,,104747,412717,92111.0,,,21747.0,Thomas Suozzi,90.52,,N00038742,H6NY03247
Adriano,1954-09-27,M,rep,NY,13.0,Democrat,https://espaillat.house.gov,1630 Longworth HOB; Washington DC 20515-3213,202-225-4365,,,RepEspaillat,RepEspaillat,,UCi0niBYFhEY70Dz8InbX5OQ,E000297,,N00034549,,68413,412718,14379.0,,,21715.0,Adriano Espaillat,95.84,,N00034549,H2NY13096
John,1952-08-25,M,rep,NY,19.0,Republican,https://faso.house.gov,1616 Longworth HOB; Washington DC 20515-3219,202-225-5614,,,RepJohnFaso,RepJohnFaso,,,F000464,,N00037288,,1021406,412719,4311.0,,,21716.0,John Faso,87.4,,N00037288,H6NY19169
Claudia,1961-02-04,F,rep,NY,22.0,Republican,https://tenney.house.gov,512 Cannon HOB; Washington DC 20515-3222,202-225-3665,,,RepTenney,RepClaudiaTenney,,,T000478,,N00036351,,103481,412720,127668.0,,,21749.0,Claudia Tenney,93.06,,N00036351,H4NY22051
Brian,1973-12-17,M,rep,PA,8.0,Republican,https://fitzpatrick.house.gov,514 Cannon HOB; Washington DC 20515-3808,202-225-4276,,,repbrianfitz,repbrianfitzpatrick,,UCYMNcgHss4_Q5JY2vSvMpgw,F000466,,N00038779,,103537,412721,167708.0,,,21718.0,Brian Fitzpatrick (American politician),78.09,,N00038779,H6PA08277
Lloyd,1964-01-23,M,rep,PA,16.0,Republican,https://smucker.house.gov,516 Cannon HOB; Washington DC 20515-3816,202-225-2411,,,RepSmucker,RepSmucker,,UCs5iMvWy-oTHyf5HuwB7FCg,S001199,,N00038781,,103540,412722,102454.0,,,21745.0,Lloyd Smucker,95.83,,N00038781,H6PA16320
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,89.47,-0.512,,H2CA30143
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,91.75,0.281,N00035420,H4IL12060
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,95.39,-0.54,N00030709,H0CA10073
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,94.69,-0.45,N00036097,H4AZ07043
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,,,N00037615,H6PR00082
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,92.68,0.445,N00035820,H4CA25123
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,96.1,-0.337,N00035825,H4CA33119
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,94.05,0.565,N00033814,H4WV02080
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,66.67,0.75,,H0SC05031
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,,,N00035000,H2VI00082
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,91.69,0.3720000000000001,N00034584,S2ME00158
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,0.0,0.66,,H0KS04051
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,33.33,0.644,,H4GA06087
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,,,N00007635,H4AS00036
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,94.78,0.446,N00036175,H4OK05132
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,96.0,-0.37,N00036107,H4CA35031
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,98.19,0.39,N00035391,H4CA45097
Jenniffer,1976-08-05,F,rep,PR,0.0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,,Jenniffer González,95.57,0.439,N00035509,S4IA00103
