"","full_set_id","member_id","vote_position","bill_id","broke_from_party"
"13773",1907922,"D000628","Yes","hr3364-115",0
"13774",1918693,"S000364","Yes","hr3823-115",0
"13775",1928504,"C001078","Yes","hr3551-115",0
"13776",1905322,"F000454","Yes","s114-115",0
"13777",1860215,"S000051","Yes","hr1117-115",0
"13778",1927623,"A000369","Yes","hres577-115",0
"13779",1921057,"F000459","Yes","hr3284-115",0
"13780",1917991,"C001093","Yes","hr2792-115",0
"13781",1923626,"M000312","No","hres500-115",0
"13782",1931269,"L000397","No","hres553-115",0
"13783",1929338,"W000797","Yes","s585-115",0
"13784",1928858,"C001088","No","hconres71-115",0
"13785",1909145,"C001092","Yes","hr3218-115",0
"13786",1920724,"P000258","Yes","hr3823-115",1
"13787",1928577,"G000577","Yes","hr3551-115",0
"13788",1926255,"R000601","Yes","hres580-115",0
"13789",1922262,"D000625","Yes","hres513-115",0
"13790",1930056,"O000170","Yes","hr452-115",0
"13791",1919244,"C001105","Yes","hr2824-115",0
"13792",1924303,"D000615","Yes","hr3110-115",0
"13793",1920403,"W000798","Yes","hr2061-115",0
"13794",1929908,"G000571","Yes","hr452-115",0
"13795",1908137,"R000593","Yes","hr3364-115",0
"13796",1883509,"M001159","Yes","hr2288-115",0
"13797",1906680,"G000581","No","hr3219-115",0
"13798",1913809,"D000615","Yes","hjres76-115",0
"13799",1926148,"K000376","Yes","hres580-115",0
"13800",1927693,"C001069","No","hres577-115",0
"13801",1919334,"H001045","Yes","hr2824-115",0
"13802",1932588,"P000609","Yes","hres548-115",0
"13803",1923557,"J000292","Yes","hres500-115",0
"13804",1918092,"H001038","No","hr2792-115",0
"13805",1905368,"H000874","Yes","s114-115",0
"13806",1920812,"V000129","Yes","hr3823-115",0
"13807",1926419,"C001109","Yes","hr3898-115",0
"13808",1927483,"P000609","Yes","hr2142-115",0
"13809",1921563,"L000582","No","hr3354-115",0
"13810",1909828,"S001172","Yes","s114-115",0
"13811",1930845,"L000397","No","hconres71-115",0
"13812",1931028,"W000810","Yes","hconres71-115",0
"13813",1919908,"R000597","Yes","hres533-115",0
"13814",1920661,"L000579","No","hr3823-115",0
"13815",1932395,"D000191","No","hres548-115",0
"13816",1926722,"S001195","Yes","hr3898-115",0
"13817",1909434,"T000472","Yes","hr3218-115",0
"13818",1913919,"L000551","Yes","hjres76-115",0
"13819",1932553,"M001143","No","hres548-115",0
"13820",1929775,"A000374","Yes","hr452-115",0
"13821",1914725,"L000287","Yes","hr2210-115",0
"13822",1918292,"S001193","Yes","hr2792-115",1
"13823",1926688,"R000593","Yes","hr3898-115",0
"13824",1930879,"M001188","No","hconres71-115",0
"13825",1930117,"S000185","Yes","hr452-115",0
"13826",1927722,"D000482","No","hres577-115",0
"13827",1914098,"Y000062","Yes","hjres76-115",0
"13828",1920990,"C001097","Yes","hr3284-115",0
"13829",1922979,"B000490","No","hres504-115",0
"13830",1930788,"H001067","Yes","hconres71-115",0
"13831",1921694,"S000583","Yes","hr3354-115",0
"13832",1918480,"G000584","Yes","hr3823-115",0
"13833",1926130,"J000032","No","hres580-115",0
"13834",1860250,"T000477","Yes","hr1117-115",0
"13835",1928750,"R000580","Yes","hr3551-115",0
"13836",1922266,"D000533","Yes","hres513-115",0
"13837",1909807,"S001168","No","s114-115",0
"13838",1922623,"C001084","Yes","hr2611-115",0
"13839",1907912,"D000616","Yes","hr3364-115",0
"13840",1921826,"C000754","No","hr3697-115",0
"13841",1933461,"S001170","Yes","hr1547-115",0
"13842",1928667,"L000562","Yes","hr3551-115",0
"13843",1905569,"T000467","Yes","s114-115",0
"13844",1909453,"V000081","Yes","hr3218-115",0
"13845",1920578,"G000410","Yes","hr3823-115",1
"13846",1905404,"K000391","Yes","s114-115",0
"13847",1905289,"D000620","Yes","s114-115",0
"13848",1926329,"T000475","Yes","hres580-115",0
"13849",1917949,"B001294","Yes","hr2792-115",0
"13850",1926812,"B000755","Yes","hr732-115",0
"13851",1918727,"V000129","Yes","hr3823-115",0
"13852",1918869,"D000533","Yes","hres538-115",0
"13853",1933059,"S001170","Yes","hr965-115",0
"13854",1907969,"H001050","Yes","hr3364-115",0
"13855",1918335,"Y000065","Yes","hr2792-115",0
"13856",1926440,"C001106","Yes","hr3898-115",0
"13857",1913765,"C000537","Yes","hjres76-115",0
"13858",1927985,"S001201","No","hres577-115",0
"13859",1925040,"B001297","Yes","hr1698-115",0
"13860",1859982,"D000617","Yes","hr1117-115",0
"13861",1906891,"S001170","No","hr3219-115",0
"13862",1921763,"B001282","Yes","hr3697-115",0
"13863",1905344,"G000560","Yes","s114-115",0
"13864",1921845,"D000627","No","hr3697-115",0
"13865",1929914,"G000584","Yes","hr452-115",0
"13866",1919800,"K000188","No","hres533-115",0
"13867",1931941,"C000537","No","hr36-115",0
"13868",1927679,"C001068","No","hres577-115",0
"13869",1918012,"D000598","No","hr2792-115",0
"13870",1908149,"S000051","Yes","hr3364-115",0
"13871",1925727,"K000390","No","hr469-115",0
"13872",1920025,"B001282","Yes","hr2061-115",0
"13873",1933364,"M001157","Yes","hr1547-115",0
"13874",1923671,"P000606","Yes","hres500-115",0
"13875",1926058,"D000628","Yes","hres580-115",0
"13876",1927568,"S001201","Yes","hr2142-115",0
"13877",1933130,"B001291","Yes","hr1547-115",0
"13878",1928780,"S001191","Yes","hr3551-115",0
"13879",1918432,"D000191","No","hr3823-115",0
"13880",1883480,"L000565","Yes","hr2288-115",0
"13881",1883361,"D000625","Yes","hr2288-115",0
"13882",1859939,"C001091","Yes","hr1117-115",0
"13883",1925596,"C001062","Yes","hr469-115",0
"13884",1933029,"R000592","Yes","hr965-115",0
"13885",1918547,"K000378","Yes","hr3823-115",0
"13886",1883538,"P000613","Yes","hr2288-115",0
"13887",1899255,"B001295","Yes","hr1873-115",0
"13888",1926652,"P000594","Yes","hr3898-115",0
"13889",1918062,"G000584","Yes","hr2792-115",0
"13890",1883523,"M001202","Yes","hr2288-115",0
"13891",1919071,"R000575","Yes","hres538-115",0
"13892",1932358,"C001091","No","hres548-115",0
"13893",1913895,"K000376","Yes","hjres76-115",0
"13894",1928024,"W000795","Yes","hres577-115",0
"13895",1907933,"F000465","Yes","hr3364-115",0
"13896",1913778,"C001059","Yes","hjres76-115",0
"13897",1921685,"S000364","Yes","hr3354-115",0
"13898",1908049,"L000480","Yes","hr3364-115",0
"13899",1918302,"T000469","No","hr2792-115",0
"13900",1925177,"H000874","Yes","hr1698-115",0
"13901",1932913,"K000389","Yes","hr965-115",0
"13902",1905376,"J000032","Yes","s114-115",0
"13903",1921474,"G000574","No","hr3354-115",0
"13904",1920261,"M001165","Yes","hr2061-115",0
"13905",1929980,"K000362","Yes","hr452-115",0
"13906",1921254,"R000486","Yes","hr3284-115",0
"13907",1918444,"D000600","Yes","hr3823-115",0
"13908",1909471,"W000804","Yes","hr3218-115",0
"13909",1928514,"C001111","Yes","hr3551-115",0
"13910",1927637,"B001293","Yes","hres577-115",0
"13911",1920554,"F000449","Yes","hr3823-115",0
"13912",1906722,"J000290","Yes","hr3219-115",0
"13913",1859916,"B001296","Yes","hr1117-115",0
"13914",1899419,"K000009","No","hr1873-115",0
"13915",1931225,"J000299","Yes","hres553-115",0
"13916",1860075,"K000386","Yes","hr1117-115",0
"13917",1927843,"L000582","No","hres577-115",0
"13918",1918340,"A000370","No","hr3823-115",0
"13919",1921311,"V000129","Yes","hr3284-115",0
"13920",1923617,"M001198","Yes","hres500-115",0
"13921",1923063,"D000533","Yes","hres504-115",0
"13922",1923032,"C001078","No","hres504-115",0
"13923",1930435,"M001158","Yes","hres562-115",0
"13924",1899228,"A000371","Yes","hr1873-115",1
"13925",1924274,"C001106","Yes","hr3110-115",0
"13926",1914646,"G000585","Yes","hr2210-115",0
"13927",1927134,"S001170","No","hr732-115",0
"13928",1926680,"R000395","Yes","hr3898-115",0
"13929",1929951,"H001058","Yes","hr452-115",0
"13930",1906800,"M001197","Yes","hr3219-115",0
"13931",1930759,"G000566","Yes","hconres71-115",0
"13932",1924031,"M001199","Yes","hr2864-115",0
"13933",1919022,"M001160","No","hres538-115",0
"13934",1929304,"S001175","Yes","s585-115",0
"13935",1905571,"T000462","Yes","s114-115",0
"13936",1906930,"V000131","No","hr3219-115",0
"13937",1920335,"R000593","Yes","hr2061-115",0
"13938",1923997,"L000564","Yes","hr2864-115",0
"13939",1926225,"N000127","No","hres580-115",0
"13940",1883637,"V000129","Yes","hr2288-115",0
"13941",1920483,"C001091","No","hr3823-115",0
"13942",1923378,"B001298","Yes","hres500-115",0
"13943",1920571,"G000565","Yes","hr3823-115",0
"13944",1883602,"S001170","Yes","hr2288-115",0
"13945",1922095,"S001148","Yes","hr3697-115",0
"13946",1906615,"C001059","No","hr3219-115",0
"13947",1933403,"P000594","Yes","hr1547-115",0
"13948",1924521,"R000577","Yes","hr3110-115",0
"13949",1929072,"G000571","Yes","s585-115",0
"13950",1928441,"A000372","Yes","hr3551-115",0
"13951",1906901,"S000522","Yes","hr3219-115",0
"13952",1909801,"R000515","No","s114-115",0
"13953",1932128,"M001163","No","hr36-115",0
"13954",1883464,"L000585","Yes","hr2288-115",0
"13955",1930576,"U000031","Yes","hres562-115",0
"13956",1921328,"W000800","Yes","hr3284-115",0
"13957",1929341,"W000814","Yes","s585-115",0
"13958",1923423,"C001051","Yes","hres500-115",0
"13959",1922359,"K000380","No","hres513-115",0
"13960",1922619,"C001091","Yes","hr2611-115",0
"13961",1909862,"W000791","Yes","s114-115",0
"13962",1927227,"B001303","Yes","hr2142-115",0
"13963",1930842,"L000563","No","hconres71-115",0
"13964",1927887,"N000002","No","hres577-115",0
"13965",1922664,"D000615","Yes","hr2611-115",0
"13966",1860112,"L000397","Yes","hr1117-115",0
"13967",1919893,"P000597","No","hres533-115",0
"13968",1907815,"A000372","Yes","hr3364-115",0
"13969",1925832,"Q000023","No","hr469-115",0
"13970",1922958,"A000370","No","hres504-115",0
"13971",1918139,"L000567","Yes","hr2792-115",0
"13972",1924162,"U000031","Yes","hr2864-115",0
"13973",1927159,"T000193","No","hr732-115",0
"13974",1923559,"J000174","Yes","hres500-115",0
"13975",1926752,"V000132","Yes","hr3898-115",0
"13976",1921786,"B001290","Yes","hr3697-115",0
"13977",1922275,"E000296","No","hres513-115",0
"13978",1923373,"A000372","Yes","hres500-115",0
"13979",1918673,"R000609","Yes","hr3823-115",0
"13980",1926318,"T000472","No","hres580-115",0
"13981",1906567,"B001227","No","hr3219-115",0
"13982",1923099,"G000566","Yes","hres504-115",0
"13983",1918682,"S001180","Yes","hr3823-115",1
"13984",1932968,"M001156","Yes","hr965-115",0
"13985",1883589,"S001176","Yes","hr2288-115",0
"13986",1930633,"B001293","Yes","hconres71-115",0
"13987",1927481,"P000601","Yes","hr2142-115",0
"13988",1883558,"R000601","Yes","hr2288-115",0
"13989",1909234,"H001053","Yes","hr3218-115",0
"13990",1932158,"N000127","No","hr36-115",0
"13991",1923605,"L000579","No","hres500-115",0
"13992",1918631,"P000604","No","hr3823-115",0
"13993",1926617,"M000312","Yes","hr3898-115",0
"13994",1931373,"S001156","No","hres553-115",0
"13995",1919396,"L000586","No","hr2824-115",0
"13996",1905572,"T000470","Yes","s114-115",0
"13997",1926373,"B001298","Yes","hr3898-115",0
"13998",1920775,"S000250","Yes","hr3823-115",0
"13999",1883376,"F000464","Yes","hr2288-115",0
"14000",1925814,"P000613","No","hr469-115",0
"14001",1923368,"Z000017","Yes","hres504-115",0
"14002",1932216,"S001156","No","hr36-115",0
"14003",1920953,"B001300","Yes","hr3284-115",0
"14004",1928478,"B001289","Yes","hr3551-115",0
"14005",1927292,"D000620","Yes","hr2142-115",0
"14006",1920541,"E000288","No","hr3823-115",0
"14007",1933371,"M001159","Yes","hr1547-115",0
"14008",1905592,"W000799","Yes","s114-115",0
"14009",1919971,"T000193","No","hres533-115",0
"14010",1930760,"G000377","Yes","hconres71-115",0
"14011",1922924,"T000463","Yes","hr2611-115",0
"14012",1921769,"B001301","Yes","hr3697-115",0
"14013",1931447,"W000809","Yes","hres553-115",0
"14014",1920091,"C001110","Yes","hr2061-115",0
"14015",1920283,"M001202","Yes","hr2061-115",0
"14016",1899499,"N000002","No","hr1873-115",0
"14017",1918261,"S001145","No","hr2792-115",0
"14018",1923314,"S000583","Yes","hres504-115",0
"14019",1906592,"C001091","No","hr3219-115",0
"14020",1930180,"W000816","Yes","hr452-115",0
"14021",1922370,"L000585","Yes","hres513-115",0
"14022",1922285,"F000462","No","hres513-115",0
"14023",1918165,"M001185","No","hr2792-115",0
"14024",1932739,"B001301","Yes","hr965-115",0
"14025",1924019,"L000491","Yes","hr2864-115",0
"14026",1922196,"B001284","Yes","hres513-115",0
"14027",1930129,"S001191","Yes","hr452-115",0
"14028",1860159,"N000127","Yes","hr1117-115",0
"14029",1920145,"G000578","Yes","hr2061-115",0
"14030",1908192,"T000470","Yes","hr3364-115",0
"14031",1920974,"B001290","Yes","hr3284-115",0
"14032",1921900,"G000576","Yes","hr3697-115",0
"14033",1927647,"B001227","No","hres577-115",0
"14034",1860232,"S000364","Yes","hr1117-115",0
"14035",1932948,"L000491","Yes","hr965-115",0
"14036",1933498,"W000812","Yes","hr1547-115",0
"14037",1928545,"E000215","Yes","hr3551-115",0
"14038",1919486,"R000602","No","hr2824-115",0
"14039",1930771,"H001050","No","hconres71-115",0
"14040",1918398,"C001084","No","hr3823-115",0
"14041",1925969,"B001243","Yes","hres580-115",0
"14042",1930523,"R000604","Yes","hres562-115",0
"14043",1909283,"L000573","Yes","hr3218-115",0
"14044",1921678,"S001157","No","hr3354-115",0
"14045",1928817,"W000798","Yes","hr3551-115",0
"14046",1930630,"B001302","Yes","hconres71-115",0
"14047",1925856,"R000576","No","hr469-115",0
"14048",1919338,"H001064","No","hr2824-115",0
"14049",1928952,"B000213","Yes","s585-115",0
"14050",1932495,"J000295","Yes","hres548-115",0
"14051",1927377,"J000032","Yes","hr2142-115",0
"14052",1926667,"P000523","Yes","hr3898-115",0
"14053",1923246,"P000604","No","hres504-115",0
"14054",1930765,"G000410","No","hconres71-115",0
"14055",1929192,"M001200","Yes","s585-115",0
"14056",1860264,"V000129","Yes","hr1117-115",0
"14057",1919933,"S001168","No","hres533-115",0
"14058",1925423,"Z000017","Yes","hr1698-115",0
"14059",1930573,"T000475","Yes","hres562-115",0
"14060",1924488,"P000611","Yes","hr3110-115",0
"14061",1927233,"B001290","Yes","hr2142-115",0
"14062",1914538,"B001296","Yes","hr2210-115",0
"14063",1926349,"W000814","Yes","hres580-115",0
"14064",1909513,"B000755","Yes","s114-115",0
"14065",1908178,"S001175","Yes","hr3364-115",0
"14066",1925851,"R000598","Yes","hr469-115",0
"14067",1921915,"H001072","Yes","hr3697-115",0
"14068",1918195,"M001151","Yes","hr2792-115",0
"14069",1932257,"T000193","No","hr36-115",0
"14070",1925883,"S001165","No","hr469-115",0
"14071",1925276,"M001190","Yes","hr1698-115",0
"14072",1905579,"U000031","Yes","s114-115",0
"14073",1919353,"H001048","Yes","hr2824-115",0
"14074",1923040,"C001087","Yes","hres504-115",0
"14075",1909348,"N000190","Yes","hr3218-115",0
"14076",1918205,"O000171","Yes","hr2792-115",1
"14077",1924017,"L000579","Yes","hr2864-115",0
"14078",1919271,"D000627","No","hr2824-115",0
"14079",1922328,"H001074","Yes","hres513-115",0
"14080",1899622,"W000819","Yes","hr1873-115",0
"14081",1927717,"D000610","No","hres577-115",0
"14082",1929804,"B001278","Yes","hr452-115",0
"14083",1914655,"G000546","Yes","hr2210-115",0
"14084",1883273,"B000490","Yes","hr2288-115",0
"14085",1923223,"M001160","No","hres504-115",0
"14086",1914614,"D000614","Yes","hr2210-115",0
"14087",1907947,"G000574","Yes","hr3364-115",0
"14088",1907897,"C001048","Yes","hr3364-115",0
"14089",1920323,"R000602","Yes","hr2061-115",0
"14090",1899458,"L000584","Yes","hr1873-115",0
"14091",1905213,"B001287","Yes","s114-115",0
"14092",1922314,"H001078","Yes","hres513-115",0
"14093",1927319,"F000465","Yes","hr2142-115",0
"14094",1927915,"P000592","Yes","hres577-115",0
"14095",1931241,"K000381","No","hres553-115",0
"14096",1917866,"G000555","Yes","hr2430-115",0
"14097",1933460,"S001185","Yes","hr1547-115",0
"14098",1925235,"L000397","Yes","hr1698-115",0
"14099",1899479,"M001200","No","hr1873-115",0
"14100",1883422,"H001047","Yes","hr2288-115",0
"14101",1932214,"R000609","Yes","hr36-115",0
"14102",1860271,"W000791","Yes","hr1117-115",0
"14103",1923674,"P000611","Yes","hres500-115",0
"14104",1928670,"M001185","Yes","hr3551-115",0
"14105",1918749,"W000804","Yes","hr3823-115",0
"14106",1925209,"K000362","Yes","hr1698-115",0
"14107",1930937,"R000435","No","hconres71-115",1
"14108",1914676,"H000874","Yes","hr2210-115",0
"14109",1929840,"C001077","Yes","hr452-115",0
"14110",1933281,"H001064","Yes","hr1547-115",0
"14111",1906951,"W000795","Yes","hr3219-115",0
"14112",1923637,"M001201","Yes","hres500-115",0
"14113",1899608,"T000474","Yes","hr1873-115",1
"14114",1922744,"J000174","Yes","hr2611-115",0
"14115",1921942,"K000375","No","hr3697-115",0
"14116",1922017,"M001202","Yes","hr3697-115",1
"14117",1919813,"L000559","No","hres533-115",0
"14118",1917901,"R000605","Yes","hr2430-115",0
"14119",1921281,"S001191","Yes","hr3284-115",0
"14120",1925676,"G000546","Yes","hr469-115",0
"14121",1927537,"S001145","Yes","hr2142-115",0
"14122",1932855,"G000563","Yes","hr965-115",0
"14123",1923336,"T000475","Yes","hres504-115",0
"14124",1899483,"M001159","Yes","hr1873-115",0
"14125",1933226,"D000615","Yes","hr1547-115",0
"14126",1918882,"F000459","Yes","hres538-115",0
"14127",1924552,"S001192","Yes","hr3110-115",0
"14128",1927063,"N000181","Yes","hr732-115",0
"14129",1932115,"L000491","Yes","hr36-115",0
"14130",1906675,"G000580","Yes","hr3219-115",0
"14131",1923360,"W000804","Yes","hres504-115",0
"14132",1919092,"S001145","No","hres538-115",0
"14133",1924180,"W000806","Yes","hr2864-115",0
"14134",1918152,"L000565","Yes","hr2792-115",1
"14135",1918317,"W000813","Yes","hr2792-115",0
"14136",1908072,"M001159","Yes","hr3364-115",0
"14137",1927673,"C001101","No","hres577-115",0
"14138",1883385,"F000448","Yes","hr2288-115",0
"14139",1927165,"T000469","No","hr732-115",0
"14140",1913739,"B001285","Yes","hjres76-115",0
"14141",1919857,"M001181","Yes","hres533-115",0
"14142",1919417,"M001185","No","hr2824-115",0
"14143",1907911,"D000623","Yes","hr3364-115",0
"14144",1919996,"W000187","No","hres533-115",0
"14145",1921955,"K000387","Yes","hr3697-115",0
"14146",1883490,"L000570","Yes","hr2288-115",0
"14147",1933152,"B001278","Yes","hr1547-115",0
"14148",1921094,"H001064","Yes","hr3284-115",0
"14149",1918589,"M001163","No","hr3823-115",0
"14150",1921424,"C001063","No","hr3354-115",0
"14151",1922291,"G000579","Yes","hres513-115",0
"14152",1921707,"T000460","No","hr3354-115",0
"14153",1913859,"H001052","Yes","hjres76-115",0
"14154",1927802,"J000299","Yes","hres577-115",0
"14155",1899286,"C001080","No","hr1873-115",0
"14156",1923499,"F000448","Yes","hres500-115",0
"14157",1925707,"I000056","Yes","hr469-115",0
